date,grid_id,latitude,longitude,coarse_rain_forecast_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture,satellite_rain_mm,elevation_m,rainfall_target_mm,rain_event
2026-08-30,G0220,25.97252,86.93017,18.56,31.69,76.76,3.22,0.483,17.56,66.76,16.63,1
2026-08-30,G0221,25.97252,86.97018,15.1,30.61,75.22,3.07,0.469,12.97,68.18,15.11,1
2026-08-30,G0222,25.97252,87.0102,13.19,30.9,69.32,2.03,0.379,11.84,69.93,14.93,1
2026-08-30,G0223,25.97252,87.05022,10.69,31.49,74.18,1.63,0.426,17.58,66.87,14.42,1
2026-08-30,G0224,25.97252,87.09024,15.67,30.86,76.04,4.25,0.375,9.31,72.31,9.37,1
2026-08-30,G0225,25.97252,87.13012,8.11,31.68,71.98,3.15,0.418,14.86,69.61,7.65,1
2026-08-30,G0226,26.00856,86.57001,3.37,30.24,77.44,3.1,0.479,15.07,71.05,13.74,1
2026-08-30,G0227,26.00856,86.61003,16.04,30.67,72.92,3.08,0.419,13.94,73.86,9.79,1
2026-08-30,G0228,26.00856,86.65004,9.81,30.08,75.89,5.6,0.444,9.25,69.96,13.49,1
2026-08-30,G0229,26.00856,86.69006,15.78,30.12,74.73,3.14,0.437,11.05,73.06,13.32,1
2026-08-30,G0230,26.00856,86.73008,17.33,31.99,72.83,3.59,0.424,19.91,70.09,15.0,1
2026-08-30,G0231,26.00856,86.7701,12.68,29.37,80.9,2.49,0.469,18.25,70.21,11.89,1
2026-08-30,G0232,26.00856,86.81011,18.56,32.65,74.73,0.91,0.436,20.73,70.58,14.91,1
2026-08-30,G0233,26.00856,86.85013,9.87,31.2,73.49,4.34,0.426,8.85,69.92,12.04,1
2026-08-30,G0234,26.00856,86.89015,16.88,31.03,79.97,3.12,0.514,12.47,72.16,17.45,1
2026-08-30,G0235,26.00856,86.93017,6.64,30.35,74.83,2.02,0.421,14.84,68.09,9.78,1
2026-08-30,G0236,26.00856,86.97018,18.94,31.53,81.07,4.57,0.44,11.64,70.26,11.06,1
2026-08-30,G0237,26.00856,87.0102,14.51,30.0,79.34,2.81,0.485,12.37,69.59,10.83,1
2026-08-30,G0238,26.00856,87.05022,17.06,31.53,70.89,0.82,0.432,12.93,67.71,10.8,1
2026-08-30,G0239,26.00856,87.09024,13.59,32.28,70.07,3.58,0.461,12.7,69.1,14.37,1
2026-08-30,G0240,26.00856,87.13012,18.69,28.92,75.31,4.84,0.456,13.12,68.93,13.35,1
2026-08-30,G0241,26.04459,86.57001,12.49,31.1,73.34,3.13,0.38,17.62,71.13,15.72,1
2026-08-30,G0242,26.04459,86.61003,16.47,32.65,76.19,3.93,0.479,15.86,71.07,14.8,1
2026-08-30,G0243,26.04459,86.65004,5.78,30.69,79.48,5.34,0.41,16.67,70.37,13.17,1
2026-08-30,G0244,26.04459,86.69006,9.32,30.48,66.38,4.34,0.402,22.9,73.42,11.49,1
2026-08-30,G0245,26.04459,86.73008,16.8,31.72,81.74,3.89,0.496,15.7,71.01,13.0,1
2026-08-30,G0246,26.04459,86.7701,9.63,29.96,68.11,4.53,0.435,13.42,71.93,9.79,1
2026-08-30,G0247,26.04459,86.81011,21.03,30.36,81.66,2.2,0.443,10.72,71.74,10.0,1
2026-08-30,G0248,26.04459,86.85013,15.01,29.78,71.44,2.19,0.435,23.93,75.65,15.61,1
2026-08-30,G0249,26.04459,86.89015,14.27,30.3,75.07,5.26,0.432,12.85,69.77,14.65,1
2026-08-30,G0250,26.04459,86.93017,10.01,33.07,75.16,2.66,0.409,17.05,70.16,12.0,1
2026-08-30,G0251,26.04459,86.97018,8.13,28.32,76.04,0.72,0.416,12.47,73.74,12.83,1
2026-08-30,G0252,26.04459,87.0102,14.66,31.8,73.64,6.02,0.449,17.71,73.68,11.72,1
2026-08-30,G0253,26.04459,87.05022,11.26,30.72,73.52,3.79,0.449,12.45,70.49,14.06,1
2026-08-30,G0254,26.04459,87.09024,17.28,32.48,70.75,4.14,0.469,16.27,74.01,13.79,1
2026-08-30,G0255,26.04459,87.13012,9.7,29.77,77.69,2.77,0.425,18.39,73.53,17.61,1
2026-08-30,G0256,26.08063,86.57001,17.36,30.68,65.63,1.55,0.405,21.0,75.74,14.05,1
2026-08-30,G0257,26.08063,86.61003,12.85,29.72,71.32,4.14,0.499,16.9,74.6,16.53,1
2026-08-30,G0258,26.08063,86.65004,12.59,32.14,71.44,3.26,0.396,10.16,74.51,14.13,1
2026-08-30,G0259,26.08063,86.69006,15.18,29.31,67.02,5.86,0.365,19.74,75.74,23.04,1
2026-08-30,G0260,26.08063,86.73008,13.34,30.34,65.87,4.59,0.437,11.98,74.57,11.8,1
2026-08-30,G0261,26.08063,86.7701,15.13,30.82,78.92,3.83,0.48,15.81,72.75,17.2,1
2026-08-30,G0262,26.08063,86.81011,7.84,32.47,70.59,3.45,0.428,18.21,73.04,10.3,1
2026-08-30,G0263,26.08063,86.85013,14.95,32.8,71.92,4.69,0.372,14.87,74.0,17.59,1
2026-08-30,G0264,26.08063,86.89015,19.03,30.71,66.56,3.5,0.418,15.28,73.77,12.5,1
2026-08-30,G0265,26.08063,86.93017,18.78,29.17,74.83,4.01,0.486,13.04,71.68,11.68,1
2026-08-30,G0266,26.08063,86.97018,14.68,30.7,81.59,3.67,0.438,13.8,72.66,16.1,1
2026-08-30,G0267,26.08063,87.0102,5.86,30.98,68.69,2.75,0.443,6.74,72.93,4.76,1
2026-08-30,G0268,26.08063,87.05022,13.24,30.23,77.51,4.5,0.401,20.45,71.94,16.03,1
2026-08-30,G0269,26.08063,87.09024,18.53,28.83,70.37,3.2,0.474,6.46,76.76,6.23,1
2026-08-30,G0270,26.08063,87.13012,12.37,33.1,70.31,1.26,0.418,13.22,74.69,15.44,1
2026-08-30,G0271,26.09932,86.57001,15.67,31.13,73.51,5.01,0.412,16.72,73.85,13.3,1
2026-08-30,G0272,26.09932,86.61003,12.54,29.93,71.86,5.02,0.426,17.7,75.38,13.09,1
2026-08-30,G0273,26.09932,86.65004,11.68,28.38,70.13,3.32,0.387,16.72,75.23,15.85,1
2026-08-30,G0274,26.09932,86.69006,12.17,30.21,70.86,3.3,0.399,17.01,75.82,13.3,1
2026-08-30,G0275,26.09932,86.73008,13.14,31.85,70.53,2.67,0.4,19.18,72.88,16.54,1
2026-08-30,G0276,26.09932,86.7701,12.34,30.41,74.47,4.67,0.504,23.98,75.08,15.97,1
2026-08-30,G0277,26.09932,86.81011,12.74,31.29,70.38,4.77,0.422,11.84,74.46,14.13,1
2026-08-30,G0278,26.09932,86.85013,14.06,32.26,79.43,3.98,0.465,12.14,77.34,8.89,1
2026-08-30,G0279,26.09932,86.89015,12.05,31.06,71.82,3.8,0.419,14.68,76.54,8.93,1
2026-08-30,G0280,26.09932,86.93017,23.64,30.01,72.69,2.4,0.471,16.33,70.98,15.36,1
2026-08-30,G0281,26.09932,86.97018,5.12,30.39,76.14,2.9,0.532,16.11,77.21,9.86,1
2026-08-30,G0282,26.09932,87.0102,9.89,31.5,75.48,2.71,0.409,14.0,74.21,10.36,1
2026-08-30,G0283,26.09932,87.05022,10.61,32.17,80.02,3.56,0.462,15.6,76.5,11.34,1
2026-08-30,G0284,26.09932,87.09024,16.27,30.0,75.25,3.38,0.432,21.61,75.56,13.74,1
2026-08-30,G0285,26.09932,87.13012,21.0,30.67,67.4,2.42,0.474,15.82,74.42,12.1,1
2026-08-31,G0001,25.46802,86.57001,13.68,30.9,70.38,4.05,0.466,10.4,45.55,7.97,1
2026-08-31,G0002,25.46802,86.61003,10.4,30.98,72.19,3.48,0.34,16.16,49.82,15.56,1
2026-08-31,G0003,25.46802,86.65004,15.38,31.91,74.83,3.5,0.424,14.61,43.99,0.19,0
2026-08-31,G0004,25.46802,86.69006,14.22,33.09,77.35,3.65,0.492,13.95,50.01,6.04,1
2026-08-31,G0005,25.46802,86.73008,10.74,32.76,81.16,3.87,0.427,12.13,45.21,10.16,1
2026-08-31,G0006,25.46802,86.7701,9.44,31.33,80.87,5.16,0.426,16.84,46.29,13.26,1
2026-08-31,G0007,25.46802,86.81011,13.57,32.96,77.99,2.85,0.377,16.33,42.3,12.63,1
2026-08-31,G0008,25.46802,86.85013,16.69,31.93,79.49,3.98,0.473,14.58,48.25,14.53,1
2026-08-31,G0009,25.46802,86.89015,13.32,32.54,72.64,4.4,0.434,3.33,47.2,7.6,1
2026-08-31,G0010,25.46802,86.93017,12.58,29.4,79.34,4.56,0.432,9.65,40.89,14.0,1
2026-08-31,G0011,25.46802,86.97018,14.88,33.41,76.99,6.5,0.387,16.73,47.31,12.01,1
2026-08-31,G0012,25.46802,87.0102,11.06,31.58,74.96,4.01,0.394,17.87,50.23,15.46,1
2026-08-31,G0013,25.46802,87.05022,17.73,31.93,74.41,1.11,0.42,9.25,44.95,8.92,1
2026-08-31,G0014,25.46802,87.09024,7.01,33.28,77.89,4.79,0.393,15.19,46.88,7.79,1
2026-08-31,G0015,25.46802,87.13012,7.7,30.09,70.94,2.92,0.443,8.67,50.86,8.96,1
2026-08-31,G0016,25.50405,86.57001,18.57,32.75,71.1,6.53,0.375,10.76,46.91,10.54,1
2026-08-31,G0017,25.50405,86.61003,15.0,29.96,74.81,4.47,0.474,13.35,50.21,12.74,1
2026-08-31,G0018,25.50405,86.65004,7.85,32.55,80.47,3.49,0.366,12.39,46.51,9.94,1
2026-08-31,G0019,25.50405,86.69006,14.75,32.6,77.51,4.73,0.452,18.91,49.8,16.26,1
2026-08-31,G0020,25.50405,86.73008,10.47,32.72,77.11,0.96,0.47,17.61,47.23,12.39,1
2026-08-31,G0021,25.50405,86.7701,17.74,33.28,69.21,3.53,0.4,14.73,48.4,10.79,1
2026-08-31,G0022,25.50405,86.81011,7.38,32.41,77.75,2.04,0.417,10.87,49.34,8.85,1
2026-08-31,G0023,25.50405,86.85013,9.67,31.52,67.74,2.68,0.387,20.83,50.17,10.17,1
2026-08-31,G0024,25.50405,86.89015,16.16,31.78,71.76,4.08,0.424,16.32,46.75,14.71,1
2026-08-31,G0025,25.50405,86.93017,8.28,31.29,70.2,5.19,0.45,18.91,48.57,12.31,1
2026-08-31,G0026,25.50405,86.97018,11.95,33.26,77.84,1.65,0.437,18.22,48.73,14.18,1
2026-08-31,G0027,25.50405,87.0102,13.71,32.71,82.5,2.29,0.395,14.1,49.56,14.95,1
2026-08-31,G0028,25.50405,87.05022,11.41,31.89,62.37,2.11,0.436,6.22,46.5,9.09,1
2026-08-31,G0029,25.50405,87.09024,15.34,30.25,70.05,4.42,0.459,18.51,49.8,11.77,1
2026-08-31,G0030,25.50405,87.13012,18.26,32.04,76.44,4.02,0.396,17.73,45.98,19.02,1
2026-08-31,G0031,25.54009,86.57001,18.62,32.05,65.23,4.51,0.459,7.59,49.93,10.61,1
2026-08-31,G0032,25.54009,86.61003,17.69,33.15,79.59,5.33,0.461,16.24,45.24,8.64,1
2026-08-31,G0033,25.54009,86.65004,11.95,30.03,81.3,2.32,0.417,20.04,46.28,17.04,1
2026-08-31,G0034,25.54009,86.69006,20.81,32.96,70.63,4.46,0.387,10.83,50.04,10.57,1
2026-08-31,G0035,25.54009,86.73008,13.01,31.41,74.34,4.82,0.438,20.18,46.64,18.3,1
2026-08-31,G0036,25.54009,86.7701,11.04,35.26,75.0,3.07,0.452,18.2,49.72,14.39,1
2026-08-31,G0037,25.54009,86.81011,11.51,30.61,77.28,4.57,0.454,9.37,47.0,8.57,1
2026-08-31,G0038,25.54009,86.85013,14.58,31.1,70.58,2.74,0.423,12.19,45.28,13.64,1
2026-08-31,G0039,25.54009,86.89015,16.34,32.22,69.8,4.99,0.448,9.18,48.31,7.88,1
2026-08-31,G0040,25.54009,86.93017,9.54,32.11,75.61,3.89,0.425,9.34,48.96,0,0
2026-08-31,G0041,25.54009,86.97018,15.45,32.31,72.21,4.6,0.404,6.79,49.52,13.27,1
2026-08-31,G0042,25.54009,87.0102,7.71,32.06,81.56,5.14,0.402,11.36,47.22,12.77,1
2026-08-31,G0043,25.54009,87.05022,15.5,34.2,69.16,3.56,0.399,11.37,46.24,13.18,1
2026-08-31,G0044,25.54009,87.09024,14.71,31.46,63.98,3.68,0.447,13.53,49.11,12.5,1
2026-08-31,G0045,25.54009,87.13012,13.76,31.73,74.34,6.27,0.407,17.26,51.49,11.34,1
2026-08-31,G0046,25.57613,86.57001,13.02,31.19,83.21,3.82,0.385,13.65,48.31,13.6,1
2026-08-31,G0047,25.57613,86.61003,2.94,30.65,67.15,3.28,0.424,18.29,50.78,7.77,1
2026-08-31,G0048,25.57613,86.65004,13.37,33.01,81.71,3.09,0.474,20.03,50.55,13.45,1
2026-08-31,G0049,25.57613,86.69006,11.22,31.69,73.3,4.02,0.426,14.28,48.39,6.83,1
2026-08-31,G0050,25.57613,86.73008,8.17,33.15,70.69,3.61,0.521,16.12,54.89,11.53,1
2026-08-31,G0051,25.57613,86.7701,8.25,30.65,61.28,2.42,0.42,17.35,54.05,12.16,1
2026-08-31,G0052,25.57613,86.81011,12.33,30.9,72.08,3.15,0.54,14.18,51.07,14.22,1
2026-08-31,G0053,25.57613,86.85013,17.43,29.93,69.62,3.28,0.438,15.49,52.3,18.04,1
2026-08-31,G0054,25.57613,86.89015,13.64,32.27,71.81,5.06,0.476,12.05,49.7,11.98,1
2026-08-31,G0055,25.57613,86.93017,12.02,32.31,72.37,3.11,0.488,2.46,48.91,4.23,1
2026-08-31,G0056,25.57613,86.97018,13.83,31.02,77.72,4.77,0.528,6.83,53.66,7.2,1
2026-08-31,G0057,25.57613,87.0102,12.53,32.24,74.46,4.67,0.463,9.32,50.55,9.57,1
2026-08-31,G0058,25.57613,87.05022,6.12,31.38,80.64,3.12,0.38,12.77,49.02,9.07,1
2026-08-31,G0059,25.57613,87.09024,14.68,31.3,80.88,0.8,0.414,18.53,53.61,11.89,1
2026-08-31,G0060,25.57613,87.13012,10.27,33.24,74.71,5.85,0.486,14.47,53.93,10.68,1
2026-08-31,G0061,25.61216,86.57001,10.93,33.1,65.04,3.4,0.442,11.55,53.68,8.26,1
2026-08-31,G0062,25.61216,86.61003,10.49,31.32,70.02,3.73,0.467,19.53,54.41,18.07,1
2026-08-31,G0063,25.61216,86.65004,16.83,32.06,72.85,4.47,0.348,20.02,52.7,13.04,1
2026-08-31,G0064,25.61216,86.69006,14.58,30.83,77.93,3.12,0.399,12.47,51.8,8.06,1
2026-08-31,G0065,25.61216,86.73008,12.94,32.45,85.05,3.99,0.519,21.62,54.59,11.54,1
2026-08-31,G0066,25.61216,86.7701,10.07,31.56,77.74,4.85,0.438,13.23,53.31,20.85,1
2026-08-31,G0067,25.61216,86.81011,6.12,32.6,77.64,3.74,0.375,21.1,53.72,11.28,1
2026-08-31,G0068,25.61216,86.85013,17.56,33.4,78.33,0.54,0.395,12.43,52.97,10.91,1
2026-08-31,G0069,25.61216,86.89015,5.12,31.47,63.82,2.97,0.409,9.91,52.72,9.37,1
2026-08-31,G0070,25.61216,86.93017,13.66,30.29,72.81,2.58,0.464,7.14,51.94,9.31,1
2026-08-31,G0071,25.61216,86.97018,11.13,29.5,69.61,3.47,0.391,8.17,52.59,5.95,1
2026-08-31,G0072,25.61216,87.0102,16.15,29.78,75.72,3.68,0.507,4.15,52.55,3.92,1
2026-08-31,G0073,25.61216,87.05022,14.95,34.03,72.62,4.4,0.399,7.52,50.69,8.5,1
2026-08-31,G0074,25.61216,87.09024,13.33,32.29,84.92,2.87,0.419,9.4,50.08,12.74,1
2026-08-31,G0075,25.61216,87.13012,13.85,31.84,72.63,3.99,0.425,8.48,55.02,4.89,1
2026-08-31,G0076,25.6482,86.57001,18.52,31.0,67.73,1.87,0.395,11.83,52.63,11.27,1
2026-08-31,G0077,25.6482,86.61003,17.25,31.16,64.46,3.0,0.485,11.01,57.46,10.11,1
2026-08-31,G0078,25.6482,86.65004,15.78,31.69,70.48,3.47,0.448,13.83,58.4,12.92,1
2026-08-31,G0079,25.6482,86.69006,12.02,32.42,72.36,2.83,0.372,21.28,55.35,14.47,1
2026-08-31,G0080,25.6482,86.73008,16.98,31.4,71.99,2.05,0.429,9.87,53.79,11.33,1
2026-08-31,G0081,25.6482,86.7701,11.1,31.45,73.93,4.51,0.496,15.43,50.43,13.57,1
2026-08-31,G0082,25.6482,86.81011,17.85,32.77,77.83,3.93,0.328,9.73,50.38,8.46,1
2026-08-31,G0083,25.6482,86.85013,12.9,31.52,71.58,4.02,0.387,15.25,50.4,6.47,1
2026-08-31,G0084,25.6482,86.89015,7.66,31.5,73.85,1.33,0.413,5.9,52.36,7.74,1
2026-08-31,G0085,25.6482,86.93017,12.26,29.41,73.0,2.78,0.43,3.95,51.79,4.06,1
2026-08-31,G0086,25.6482,86.97018,21.88,33.69,78.87,3.7,0.431,7.26,57.03,7.06,1
2026-08-31,G0087,25.6482,87.0102,17.32,30.76,66.79,2.41,0.36,10.15,52.34,11.31,1
2026-08-31,G0088,25.6482,87.05022,21.46,33.64,65.14,4.31,0.464,8.32,53.48,11.44,1
2026-08-31,G0089,25.6482,87.09024,6.11,29.76,78.31,3.58,0.498,16.37,55.05,9.58,1
2026-08-31,G0090,25.6482,87.13012,23.46,31.9,78.82,2.59,0.439,17.47,52.25,16.68,1
2026-08-31,G0091,25.68423,86.57001,12.45,31.31,75.35,4.64,0.381,13.35,52.03,11.54,1
2026-08-31,G0092,25.68423,86.61003,10.42,31.44,75.85,1.4,0.522,12.85,52.02,10.62,1
2026-08-31,G0093,25.68423,86.65004,9.39,31.68,87.06,2.21,0.392,17.8,55.88,8.13,1
2026-08-31,G0094,25.68423,86.69006,7.76,32.13,77.07,4.08,0.51,15.12,53.22,9.21,1
2026-08-31,G0095,25.68423,86.73008,15.71,31.18,68.42,3.91,0.367,8.32,56.53,5.55,1
2026-08-31,G0096,25.68423,86.7701,10.22,30.17,79.81,2.4,0.421,17.4,55.36,10.73,1
2026-08-31,G0097,25.68423,86.81011,12.44,32.84,74.24,3.44,0.455,16.09,54.9,10.19,1
2026-08-31,G0098,25.68423,86.85013,16.05,29.87,75.97,4.28,0.413,14.74,56.99,7.71,1
2026-08-31,G0099,25.68423,86.89015,9.73,28.92,70.01,3.04,0.488,14.56,55.45,13.39,1
2026-08-31,G0100,25.68423,86.93017,16.54,32.01,73.5,3.11,0.387,10.88,54.71,7.8,1
2026-08-31,G0101,25.68423,86.97018,10.47,30.87,70.01,3.85,0.453,7.87,57.68,3.2,1
2026-08-31,G0102,25.68423,87.0102,7.67,33.68,75.14,4.91,0.36,0.55,55.73,2.85,1
2026-08-31,G0103,25.68423,87.05022,14.72,33.22,70.17,2.93,0.363,18.99,56.47,14.67,1
2026-08-31,G0104,25.68423,87.09024,9.96,30.16,73.06,3.32,0.444,11.53,55.39,12.34,1
2026-08-31,G0105,25.68423,87.13012,15.72,32.51,77.83,2.14,0.477,15.41,57.09,10.66,1
2026-08-31,G0106,25.72027,86.57001,11.41,30.48,76.6,3.38,0.395,14.43,57.3,8.61,1
2026-08-31,G0107,25.72027,86.61003,18.29,28.95,76.66,4.59,0.459,4.11,56.34,8.24,1
2026-08-31,G0108,25.72027,86.65004,19.12,31.16,74.83,4.9,0.436,17.35,58.07,18.86,1
2026-08-31,G0109,25.72027,86.69006,9.03,30.64,74.29,4.48,0.412,10.86,59.45,8.9,1
2026-08-31,G0110,25.72027,86.73008,11.61,33.44,66.17,2.96,0.506,15.34,59.01,15.29,1
2026-08-31,G0111,25.72027,86.7701,7.71,32.68,81.13,3.18,0.397,11.08,58.01,10.91,1
2026-08-31,G0112,25.72027,86.81011,17.65,32.73,83.7,1.89,0.429,11.56,57.07,11.43,1
2026-08-31,G0113,25.72027,86.85013,13.62,32.8,79.67,2.62,0.374,13.19,55.54,14.73,1
2026-08-31,G0114,25.72027,86.89015,10.78,33.59,70.87,6.61,0.414,9.25,58.03,5.21,1
2026-08-31,G0115,25.72027,86.93017,9.65,31.44,74.33,2.92,0.439,7.43,59.63,2.76,1
2026-08-31,G0116,25.72027,86.97018,10.34,30.94,78.49,2.86,0.413,10.24,57.88,12.2,1
2026-08-31,G0117,25.72027,87.0102,19.95,30.7,74.64,2.98,0.451,9.05,56.83,13.46,1
2026-08-31,G0118,25.72027,87.05022,13.92,32.19,84.06,2.77,0.381,9.44,54.8,9.37,1
2026-08-31,G0119,25.72027,87.09024,7.71,32.41,69.84,2.36,0.475,12.15,61.02,13.56,1
2026-08-31,G0120,25.72027,87.13012,11.89,32.03,75.25,3.27,0.442,12.77,56.6,7.81,1
2026-08-31,G0121,25.75631,86.57001,13.74,30.32,68.48,2.75,0.462,5.5,60.65,5.19,1
2026-08-31,G0122,25.75631,86.61003,15.42,31.5,75.57,0.87,0.437,12.62,58.17,11.38,1
2026-08-31,G0123,25.75631,86.65004,15.83,30.0,72.17,3.62,0.413,10.21,56.42,13.33,1
2026-08-31,G0124,25.75631,86.69006,13.01,29.87,75.52,2.82,0.447,16.91,61.47,16.26,1
2026-08-31,G0125,25.75631,86.73008,15.9,31.39,70.32,2.7,0.396,13.5,57.91,10.13,1
2026-08-31,G0126,25.75631,86.7701,19.46,34.15,69.4,1.73,0.46,15.4,62.32,17.79,1
2026-08-31,G0127,25.75631,86.81011,9.84,31.88,74.74,2.81,0.391,10.88,57.01,7.28,1
2026-08-31,G0128,25.75631,86.85013,7.43,32.4,64.77,3.27,0.403,3.05,58.74,1.19,1
2026-08-31,G0129,25.75631,86.89015,12.99,30.29,74.92,4.27,0.402,8.59,58.85,10.93,1
2026-08-31,G0130,25.75631,86.93017,6.6,32.12,79.45,2.72,0.391,6.82,59.66,5.29,1
2026-08-31,G0131,25.75631,86.97018,17.0,30.9,72.47,1.6,0.427,5.75,59.6,9.58,1
2026-08-31,G0132,25.75631,87.0102,8.63,32.22,73.49,3.11,0.334,7.53,61.51,6.52,1
2026-08-31,G0133,25.75631,87.05022,4.11,31.78,73.29,4.44,0.461,3.71,59.46,3.91,1
2026-08-31,G0134,25.75631,87.09024,17.48,32.09,77.25,3.18,0.439,5.24,57.39,11.11,1
2026-08-31,G0135,25.75631,87.13012,11.39,31.15,74.82,1.52,0.426,9.14,61.17,11.57,1
2026-08-31,G0136,25.79234,86.57001,18.91,30.77,70.88,2.79,0.408,11.95,59.89,11.52,1
2026-08-31,G0137,25.79234,86.61003,17.9,31.93,70.36,2.94,0.425,6.03,59.14,10.04,1
2026-08-31,G0138,25.79234,86.65004,14.13,30.46,64.78,2.2,0.435,16.33,58.9,16.34,1
2026-08-31,G0139,25.79234,86.69006,6.77,29.46,81.74,3.57,0.39,16.69,58.05,15.72,1
2026-08-31,G0140,25.79234,86.73008,15.48,30.98,77.1,4.32,0.463,10.85,63.06,13.33,1
2026-08-31,G0141,25.79234,86.7701,16.67,31.8,72.9,2.54,0.383,9.02,61.38,10.47,1
2026-08-31,G0142,25.79234,86.81011,12.65,33.0,73.97,3.03,0.41,11.8,60.29,10.42,1
2026-08-31,G0143,25.79234,86.85013,7.55,30.37,83.94,2.05,0.469,8.8,61.7,8.45,1
2026-08-31,G0144,25.79234,86.89015,12.36,32.14,72.08,2.06,0.366,1.72,64.24,12.58,1
2026-08-31,G0145,25.79234,86.93017,19.04,31.8,67.57,4.64,0.444,8.93,58.73,2.69,1
2026-08-31,G0146,25.79234,86.97018,14.24,31.14,69.87,5.02,0.401,1.84,62.0,9.4,1
2026-08-31,G0147,25.79234,87.0102,14.05,31.21,83.73,2.03,0.488,7.82,57.33,8.64,1
2026-08-31,G0148,25.79234,87.05022,14.61,32.17,70.1,2.54,0.491,12.57,60.28,8.25,1
2026-08-31,G0149,25.79234,87.09024,14.27,33.91,77.97,4.35,0.492,12.91,62.63,9.54,1
2026-08-31,G0150,25.79234,87.13012,8.54,31.75,69.47,3.1,0.433,13.72,59.2,6.97,1
2026-08-31,G0151,25.82838,86.57001,11.61,30.9,68.36,4.84,0.413,4.13,64.0,6.34,1
2026-08-31,G0152,25.82838,86.61003,11.49,32.11,76.46,4.18,0.495,10.42,66.84,7.05,1
2026-08-31,G0153,25.82838,86.65004,11.04,30.61,79.87,4.14,0.368,17.12,63.54,9.83,1
2026-08-31,G0154,25.82838,86.69006,11.09,30.62,76.62,3.55,0.449,7.69,62.43,5.94,1
2026-08-31,G0155,25.82838,86.73008,13.95,30.57,71.28,3.34,0.494,12.61,64.69,1.96,1
2026-08-31,G0156,25.82838,86.7701,8.53,33.02,71.59,1.68,0.36,10.7,60.97,8.16,1
2026-08-31,G0157,25.82838,86.81011,9.74,30.92,67.98,3.7,0.438,8.92,64.68,9.46,1
2026-08-31,G0158,25.82838,86.85013,13.15,31.72,75.48,3.4,0.48,9.1,62.41,5.0,1
2026-08-31,G0159,25.82838,86.89015,15.69,30.4,74.37,4.49,0.465,5.23,62.84,7.71,1
2026-08-31,G0160,25.82838,86.93017,15.35,31.9,70.19,3.38,0.449,3.41,60.29,7.84,1
2026-08-31,G0161,25.82838,86.97018,13.17,29.15,65.29,2.52,0.445,11.11,62.92,13.86,1
2026-08-31,G0162,25.82838,87.0102,9.7,30.39,74.51,3.35,0.514,11.85,63.44,6.7,1
2026-08-31,G0163,25.82838,87.05022,17.13,31.46,75.96,4.96,0.46,7.98,62.93,7.01,1
2026-08-31,G0164,25.82838,87.09024,13.98,31.72,70.62,2.07,0.369,16.73,59.91,14.67,1
2026-08-31,G0165,25.82838,87.13012,8.1,32.74,81.53,2.33,0.362,13.76,63.83,13.4,1
2026-08-31,G0166,25.86441,86.57001,16.37,31.53,82.25,3.05,0.442,15.85,64.78,16.77,1
2026-08-31,G0167,25.86441,86.61003,9.33,32.71,85.67,3.9,0.428,12.21,65.37,13.85,1
2026-08-31,G0168,25.86441,86.65004,12.9,30.83,86.3,1.89,0.45,8.96,60.49,7.34,1
2026-08-31,G0169,25.86441,86.69006,9.18,34.3,66.95,5.93,0.503,15.01,62.87,8.31,1
2026-08-31,G0170,25.86441,86.73008,17.18,30.9,70.79,5.48,0.454,13.96,63.82,14.3,1
2026-08-31,G0171,25.86441,86.7701,15.75,30.5,71.67,3.14,0.482,12.18,61.28,9.96,1
2026-08-31,G0172,25.86441,86.81011,15.54,32.17,73.01,4.41,0.47,12.69,64.11,12.65,1
2026-08-31,G0173,25.86441,86.85013,7.67,32.4,72.0,1.8,0.44,11.9,63.61,11.09,1
2026-08-31,G0174,25.86441,86.89015,6.25,30.32,82.14,3.13,0.442,7.37,62.75,11.77,1
2026-08-31,G0175,25.86441,86.93017,6.01,30.87,77.53,4.07,0.374,8.6,62.66,6.7,1
2026-08-31,G0176,25.86441,86.97018,18.31,30.82,74.25,5.56,0.419,6.52,63.62,11.16,1
2026-08-31,G0177,25.86441,87.0102,10.33,33.16,71.22,3.75,0.495,3.59,67.42,3.11,1
2026-08-31,G0178,25.86441,87.05022,12.37,30.47,74.23,2.88,0.404,11.77,68.38,9.39,1
2026-08-31,G0179,25.86441,87.09024,13.88,30.5,70.46,2.55,0.438,9.38,68.22,8.22,1
2026-08-31,G0180,25.86441,87.13012,3.69,32.81,81.29,2.73,0.446,18.28,68.22,15.36,1
2026-08-31,G0181,25.90045,86.57001,10.31,31.67,86.38,3.4,0.44,8.49,65.35,8.26,1
2026-08-31,G0182,25.90045,86.61003,6.35,30.6,73.77,3.9,0.421,13.05,67.44,13.91,1
2026-08-31,G0183,25.90045,86.65004,6.55,31.74,74.74,2.87,0.411,12.63,65.72,9.58,1
2026-08-31,G0184,25.90045,86.69006,12.14,29.51,74.49,4.17,0.447,19.16,65.4,16.06,1
2026-08-31,G0185,25.90045,86.73008,12.83,32.52,72.78,5.29,0.391,14.26,68.34,12.19,1
2026-08-31,G0186,25.90045,86.7701,17.74,30.73,78.69,3.23,0.473,6.5,64.8,9.77,1
